"","Session","Drill","Position","Date","Start.Time","Duration","Day.Code","Participation","Zone","Squad","HR.Training.Effect","Session.RPE","Distance","Distance.Zone.1","Distance.Zone.2","Distance.Zone.3","Distance.Zone.4","Distance.Zone.5","Distance.Zone.6","Max.Speed","Avg.Speed","Max.HR","Avg.HR","HR.Exertion","Time.in.HR.Zone.1","Time.in.HR.Zone.2","Time.in.HR.Zone.3","Time.in.HR.Zone.4","Time.in.HR.Zone.5","Time.in.HR.Zone.6","Speed.Exertion","Sprint.Count","Accelerations.Zone.1","Accelerations.Zone.2","Accelerations.Zone.3","Decelerations.Zone.1","Decelerations.Zone.2","Decelerations.Zone.3","New.Bodyload","Impacts.Zone.1","Impacts.Zone.2","Impacts.Zone.3","Impacts.Zone.4","Impacts.Zone.5","Impacts.Zone.6","Collisions","Running.Series","Running.Imbalance","Running.Imbalance.Standard.Deviation","Running.Symmetry.Footstrikes","Metabolic.Load.Time.Zone.1","Metabolic.Load.Time.Zone.2","Metabolic.Load.Time.Zone.3","Metabolic.Load.Time.Zone.4","Metabolic.Load.Time.Zone.5","Metabolic.Load..relative.","Metabolic.Power.Average","High.Metabolic.Power.Distance","Equivalent.Distance","Metabolic.Load.Distance.Zone.1","Metabolic.Load.Distance.Zone.2","Metabolic.Load.Distance.Zone.3","Metabolic.Load.Distance.Zone.4","Metabolic.Load.Distance.Zone.5","Metabolic.Load..absolute.","Repeat.Sprints","Sprint.Max.Acceleration","Sprint.Total.Distance","Work.Rate.Interval.Count","Work.Rate.Interval.Duration","Work.Rate.Interval.Distance","Name"
"6017",NA,"7v7v7","Left Back","2015-04-19 20:47:00","2015-04-19 20:47:00",17.5,"Day 2","Full","SPI IQ Absolutes","First Team",0,0,1450.33,717,549.06,130.23,54.05,0,0,24.41,4.97,189,141.22,40.14,0.01,9.7,3.02,2.68,1.69,0.39,31.7,29,21,9,3,28,8,0,53.41,903,358,97,16,5,3,7,0,0,0,0,10.7,2.1,0.8,0.3,0.2,8,7.6,311.7,1724.7,794.4,339.1,178.7,72.6,60.4,563.1,21,0,166.7,7,7,719.46,37
"6018",NA,"","Left Back","2015-02-21 19:18:00","2015-02-21 19:18:00",76.36,"Day 1","Full","SPI IQ Absolutes","First Team",0,0,4432.41,2377.03,2035.8,19.59,0,0,0,15.48,3.48,168,122.04,59.86,33.29,39.33,3.24,0.46,0.04,0,2.4,64,11,1,0,20,2,0,118.38,4706,1130,58,9,1,2,6,18,-3.2,2.8,312,33,10.5,0.7,0.1,0,20.8,4.6,144.7,4489.2,2605,1663.9,130.4,13.6,0.8,1465.6,46,0,434.8,22,22,2545.47,37
"6019",NA,"Split #1","Left Back","2015-02-21 19:18:00","2015-02-21 19:18:00",76.03,"Day 1","Full","SPI IQ Absolutes","First Team",0,0,4411.93,2362.07,2030.28,19.59,0,0,0,15.48,3.48,168,122.27,59.58,33.29,39,3.24,0.46,0.04,0,2.4,64,11,1,0,20,2,0,118.19,4695,1129,58,9,1,2,6,18,-3.2,2.8,312,32.8,10.5,0.7,0.1,0,20.7,4.6,143,4465.9,2592,1658.5,128.6,13.6,0.8,1458,46,0,434.8,22,22,2545.47,37
"6020",NA,"","Left Back","2015-01-24 17:14:00","2015-01-24 17:14:00",99.77,"Day 5","Full","SPI IQ Absolutes","First Team",0,0,4855.18,2681.28,1612.08,432.81,126.15,2.86,0,26.89,2.92,200,113.37,132,5.69,80.17,5.73,4.74,2.09,1.35,90.3,89,71,20,6,90,22,6,159.67,3910,1275,220,25,4,4,11,1,-4.2,0,10,42.8,6.3,2.8,1.1,0.5,27.2,4.6,1011.1,5852.7,2837.8,984.2,570.3,288.1,152.7,1910.7,55,0,401,12,12,1300.52,37
"6021",NA,"Passing Square","Left Back","2015-01-24 17:29:00","2015-01-24 17:29:00",9.5,"Day 5","Full","SPI IQ Absolutes","First Team",0,0,601.52,325.93,275.6,0,0,0,0,14.11,3.8,188,114.44,16.56,0.36,7.48,0.24,0.33,0.32,0.78,0,23,12,0,0,23,0,0,22.95,663,213,31,0,0,0,1,0,0,0,0,5.1,1.2,0.5,0.1,0,3.4,5.9,105.2,725.7,325.4,166,87.8,17.4,0,236.9,18,0,111.2,2,2,200.31,37
"6022",NA,"Passing Exercise","Left Back","2015-01-24 17:39:00","2015-01-24 17:39:00",10.5,"Day 5","Full","SPI IQ Absolutes","First Team",0,0,830.45,356.75,403.61,70.09,0,0,0,18.43,4.75,176,96.05,11.77,0.29,8.96,0.45,0.47,0.33,0,8,18,20,2,0,18,1,0,29.04,668,335,29,8,0,0,1,1,-4.2,0,10,5.9,1.3,0.7,0.2,0,4.6,7.3,205.5,989.1,400.6,221.2,142.7,51.1,11.8,322.9,9,0,62,2,2,200.12,37
"6023",NA,"1v1 to 3v3","Left Back","2015-01-24 17:52:00","2015-01-24 17:52:00",13.5,"Day 5","Full","SPI IQ Absolutes","First Team",0,0,597.48,256.78,195.17,104.49,41.04,0,0,24.66,2.66,194,131.1,26.11,0.13,9.09,1.55,1.59,0.96,0.17,24.8,10,8,8,2,8,10,3,26.78,456,149,37,8,2,3,5,0,0,0,0,4.2,0.6,0.3,0.2,0.2,3.8,4.6,195.7,809.1,299.2,100.5,72.8,62.1,60.7,264.2,3,0,50.3,0,0,0,37
"6024",NA,"Hi Intensity 3v3","Left Back","2015-01-24 18:06:00","2015-01-24 18:06:00",17.67,"Day 5","Full","SPI IQ Absolutes","First Team",0,0,731.31,284.89,312.45,107.68,23.42,2.86,0,26.89,2.48,194,107.02,19.97,0.14,16.31,0.68,0.32,0.11,0.1,20.9,16,12,6,3,21,8,0,28.83,514,225,58,4,1,0,3,0,0,0,0,4.3,1,0.5,0.2,0.2,4.3,4.1,211.9,928.2,335.7,182.6,110.6,54.9,46.4,303,13,0,79.8,4,4,480.37,37
"6025",NA,"Split #1","Left Back","2015-01-24 18:27:00","2015-01-24 18:27:00",25,"Day 5","Full","SPI IQ Absolutes","First Team",0,0,1400.65,830.49,357.92,150.56,61.68,0,0,23.22,3.36,200,112.63,30.69,2.03,19.82,1.35,1.13,0.38,0.29,36.6,18,18,4,1,18,3,3,33.72,962,269,55,3,1,1,1,0,0,0,0,13,1.4,0.6,0.3,0.1,7.4,5,271.8,1595.2,900.9,224.5,138.3,99.7,33.8,520.8,11,0,73.8,4,4,419.45,37
"6026",NA,"","Left Back","2015-03-25 19:27:00","2015-03-25 19:27:00",81.7,"Day 2","Full","SPI IQ Absolutes","First Team",0,0,3293.96,1641.25,995.13,472.08,171.31,14.19,0,25.96,2.42,188,138.03,110.67,36.56,23.25,6.25,7.18,4.77,3.69,112,57,49,15,2,56,20,1,538.51,1269,1022,246,46,16,11,17,7,-1.9,4.6,93,26.2,3.8,1.9,1,0.3,18.2,4,836.5,3909.8,1779.4,669.1,455.7,275,105.8,1276.4,41,0,248.2,15,15,1727.52,37
"6027",NA,"Passing Drill","Left Back","2015-03-25 19:37:00","2015-03-25 19:37:00",9.67,"Day 2","Full","SPI IQ Absolutes","First Team",0,0,99.44,38.23,61.22,0,0,0,0,13.61,0.62,0,0,0,9.67,0,0,0,0,0,0,6,0,0,0,0,0,0,197.86,65,11,2,0,0,1,3,0,0,0,0,0.5,0.2,0.1,0,0,0.5,0.8,12.2,99.7,45.6,41.4,12.2,0,0,32.6,5,0,24.8,0,0,0,37
"6028",NA,"11 v 11 2/3 Pitch","Left Back","2015-03-25 19:51:00","2015-03-25 19:51:00",23.75,"Day 2","Full","SPI IQ Absolutes","First Team",0,0,1972.13,666.26,751.46,383.98,157.63,12.81,0,25.96,4.98,188,145.9,68.97,0.04,10.03,2.91,3.83,4.15,2.8,97.2,45,33,14,1,45,14,1,105.25,824,813,207,26,2,4,3,7,-1.9,4.6,93,9.5,2.8,1.5,0.8,0.3,11,7.7,672.7,2365.5,784.8,508.8,362.2,222,88.5,772.3,33,0,197.4,13,13,1517.63,37
"6029",NA,"Crossing and Finishing","Left Back","2015-03-25 20:17:00","2015-03-25 20:17:00",6.92,"Day 2","Full","SPI IQ Absolutes","First Team",0,0,571.51,392.67,111.71,67.13,0,0,0,18.94,4.96,169,154.59,18.81,0,1.09,2.73,3.01,0.09,0,7.5,1,14,0,0,9,4,0,24.28,187,123,19,13,10,1,5,0,0,0,0,5.2,0.3,0.3,0.2,0,3,7.1,112.4,637.5,405.5,51.7,62,49.3,1.1,208.1,0,0,2.9,0,0,0,37
"6030",NA,"","Left Back","2015-01-29 18:43:00","2015-01-29 18:43:00",123.12,"Day 2","Full","SPI IQ Absolutes","First Team",0,0,6787.96,2753.04,2802.44,953.51,243.95,33.46,1.57,28.91,3.31,198,138.79,166.98,55.77,38.82,6.48,9.83,7.36,4.85,201.2,152,81,24,0,106,24,7,252.94,4878,2206,362,48,14,14,36,14,-2.9,3.1,186,45.1,12.2,4,1.6,0.5,35.8,5,1535.3,7701.8,3125.3,2109,929.8,454.9,150.7,2514.4,104,0,964.3,36,36,3964.21,37
"6031",NA,"Whole Session","Left Back","2015-01-29 19:10:00","2015-01-29 19:10:00",84.5,"Day 2","Full","SPI IQ Absolutes","First Team",0,0,6053.66,2118.61,2702.57,953.51,243.95,33.46,1.57,28.91,4.3,198,144.03,161.14,25.23,30.75,6.48,9.83,7.36,4.85,201.2,151,81,24,0,105,24,7,245.07,4291,2184,362,46,14,13,35,14,-2.9,3.1,186,33.3,11.6,4,1.6,0.5,32.2,6.3,1530.3,6930.2,2469,2039.4,927.2,453,150.1,2262.5,104,0,960.1,34,34,3755.65,37
"6032",NA,"Warm Up","Left Back","2015-01-29 19:10:00","2015-01-29 19:10:00",17,"Day 2","Full","SPI IQ Absolutes","First Team",0,0,950.72,346.56,600.16,4,0,0,0,15.19,3.36,190,141.4,38.1,0.09,9.43,2.78,3.17,1.38,0.17,0.5,40,8,1,0,21,1,0,41.71,1356,431,39,4,1,0,3,0,0,0,0,5.3,2.9,0.6,0,0,5.1,5,123.8,1087.7,383,438.2,110.1,7.8,5.9,355.1,34,0,229.9,5,5,521.52,37
"6033",NA,"Possession Square","Left Back","2015-01-29 19:30:00","2015-01-29 19:30:00",16.33,"Day 2","Full","SPI IQ Absolutes","First Team",0,0,1376.02,525.82,664.45,171.61,14.14,0,0,21.92,5.05,197,150.34,55.83,0.79,6.51,1.51,2.6,1.19,3.73,23.5,31,36,10,0,48,14,1,62.13,1071,474,118,13,3,1,3,0,0,0,0,8.3,2,1.2,0.5,0.1,7.9,8.1,419.3,1708.9,626.5,324,250.8,134.9,33.6,557.9,23,0,136,7,7,785.87,37
"6034",NA,"Passing & Finishing","Left Back","2015-01-29 19:53:00","2015-01-29 19:53:00",41.25,"Day 2","Full","SPI IQ Absolutes","First Team",0,0,3504.34,1035.45,1426.16,777.9,229.81,33.46,1.57,28.91,5.1,180,148.63,49.57,23.85,6.95,1.83,3.56,4.66,0.38,177.2,80,37,13,0,36,9,6,140.26,1771,1274,205,29,10,12,29,14,-2.9,3.1,186,15.9,6.7,2.2,1,0.3,18.1,7.3,987.2,3893.6,1249.7,1264,566.4,310.2,110.6,1271.1,47,0,594.2,22,22,2464.16,37
"6035",NA,"","Left Back","2015-01-30 18:57:00","2015-01-30 18:57:00",88.45,"Day 3","Full","SPI IQ Absolutes","First Team",0,0,5767.7,2674.45,2083.89,724.96,284.4,0,0,24.95,3.91,194,124.81,75.58,54.18,24.67,1.01,1.64,2,4.95,170.5,113,82,31,0,92,27,8,334.45,4778,1425,325,26,3,2,9,10,-2.7,3.3,227,39.5,9,3.9,1.4,0.6,31.6,6.4,1450.1,6807,2942.3,1355.1,921.3,357.9,171,2222.3,82,0,596.1,32,32,3780.24,37
"6036",NA,"Warm Up","Left Back","2015-01-30 19:10:00","2015-01-30 19:10:00",19.5,"Day 3","Full","SPI IQ Absolutes","First Team",0,0,1121.11,670.77,422.33,28.01,0,0,0,18.9,3.45,130,67.86,3.24,14.07,5.43,0,0,0,0,3.1,29,8,1,0,12,0,0,34.36,1259,324,36,5,0,0,2,0,0,0,0,9.8,2,0.5,0.1,0,5.8,5,121.9,1250.6,687.9,304.2,85.7,29.4,6.7,408.3,21,0,196.8,3,3,300.58,37
"6037",NA,"Whole Session","Left Back","2015-01-30 19:10:00","2015-01-30 19:10:00",66,"Day 3","Full","SPI IQ Absolutes","First Team",0,0,5404.61,2354.23,2041.03,724.96,284.4,0,0,24.95,4.91,194,131.47,66.89,41.3,15.1,1.01,1.64,2,4.95,170.5,111,82,31,0,92,27,8,168.7,4693,1416,324,25,3,0,7,10,-2.7,3.3,227,33.9,8,3.9,1.4,0.6,29.3,7.4,1449.4,6308.4,2615.4,1320.6,920.6,357.9,171,2059.5,82,0,588.6,31,31,3680.14,37
"6038",NA,"7 v 5 Attacking with GK","Left Back","2015-01-30 19:30:00","2015-01-30 19:30:00",20.5,"Day 3","Full","SPI IQ Absolutes","First Team",0,0,2073.99,793.25,875.31,307.12,98.3,0,0,24.95,6.07,189,169.82,23.09,16.05,0.35,0.17,0.68,0.94,2.31,64.6,47,42,21,0,36,22,7,64.58,1408,599,115,9,3,0,1,2,1.9,1.7,23,11.5,3.2,1.6,0.6,0.3,11.8,9.6,620.6,2537.2,899.4,547.2,339.9,172,108.7,828.3,33,0,242.6,15,15,1664.11,37
"6039",NA,"5v5 with GKs","Left Back","2015-01-30 19:55:00","2015-01-30 19:55:00",10,"Day 3","Full","SPI IQ Absolutes","First Team",0,0,900.88,286.76,494.1,109.33,10.69,0,0,22.93,5.41,194,149.22,16.48,5.28,2.15,0.46,0.46,0.52,1.13,15.5,27,28,6,0,39,5,1,37.52,736,281,82,11,0,0,4,0,0,0,0,4.4,1.5,0.9,0.3,0.1,5.2,8.7,290,1125.2,354.2,251,182.7,76.7,30.7,367.4,24,0,105,6,6,677.12,37
"6040",NA,"Running full pitch","Left Back","2015-01-30 20:06:00","2015-01-30 20:06:00",9.17,"Day 3","Full","SPI IQ Absolutes","First Team",0,0,1144.35,440.43,248,280.5,175.41,0,0,24.05,7.49,185,157.79,16.42,4.91,1.5,0.21,0.5,0.55,1.51,87.3,8,5,3,0,5,0,0,31.81,1273,208,91,0,0,0,0,8,-3.2,3,204,5,1.3,1,0.2,0.1,5.6,10.6,416.6,1215.8,513.7,212.9,311.9,79.8,24.8,396.9,4,0,44.2,7,7,1059.76,37
"6041",NA,"","Left Back","2015-03-30 19:45:00","2015-03-30 19:45:00",104.74,"Day 1","Full","SPI IQ Absolutes","",0,0,4924.73,2985.76,1359.35,388.53,128.57,40.34,22.19,31.03,2.82,144,94.67,1.43,103.46,1.28,0,0,0,0,135.6,75,64,11,1,58,11,3,155.68,2420,1360,298,21,5,1,15,3,1.1,5.1,31,47.4,6.1,2.1,0.8,0.4,25.8,4.2,815.6,5545,3098.1,996.7,456.9,230.3,128.4,1802.6,43,0,478,14,14,1554.92,37
"6042",NA,"9v9 4 goals","Left Back","2015-03-30 19:51:00","2015-03-30 19:51:00",12.5,"Day 1","Full","SPI IQ Absolutes","",0,0,1309.96,539.58,548.06,201.29,21.02,0,0,22.9,6.29,0,0,0,12.5,0,0,0,0,0,28.6,36,27,3,0,18,7,2,51.69,722,515,97,3,0,0,1,3,1.1,5.1,31,7.5,2.4,0.9,0.3,0.1,6.9,9.3,321.9,1494.5,580.2,404.4,208.7,91.6,21.6,485.8,28,0,221.3,9,9,1015.79,37
"6043",NA,"SAQ Work","Left Back","2015-03-30 20:04:00","2015-03-30 20:04:00",10.25,"Day 1","Full","SPI IQ Absolutes","",0,0,479.83,369.87,105.78,4.18,0,0,0,15.55,2.81,0,0,0,10.25,0,0,0,0,0,0.5,6,8,1,0,11,0,0,18.41,122,106,64,4,0,0,2,0,0,0,0,6.5,0.4,0.2,0.1,0,2.4,3.9,52.7,520,371.1,54.1,38.4,14.3,0,169.1,1,0,17.8,0,0,0,37
"6044",NA,"Pattern of Play","Left Back","2015-03-30 20:17:00","2015-03-30 20:17:00",22.83,"Day 1","Full","SPI IQ Absolutes","",0,0,1303.2,660.7,414.07,133.42,72.83,22.18,0,27.4,3.42,144,144,0.23,22.75,0.09,0,0,0,0,49.7,20,20,4,1,18,3,0,41.25,556,372,80,6,2,0,4,0,0,0,0,10.1,1.6,0.7,0.3,0.2,6.8,5,288.7,1468.1,731.3,281.5,154,78.1,56.6,477.2,9,0,96.2,3,3,309.37,37
"6045",NA,"Set Play Practice","Left Back","2015-03-30 20:46:00","2015-03-30 20:46:00",28.25,"Day 1","Full","SPI IQ Absolutes","",0,0,669.34,502.88,146.14,20.32,0,0,0,17.53,1.42,0,0,0,28.25,0,0,0,0,0,2.2,7,6,1,0,6,0,0,15.4,341,156,18,0,1,1,2,0,0,0,0,8.3,0.7,0.2,0.1,0,3.5,2.1,57,752.3,499.1,107.5,37.5,13.8,5.7,244.5,2,0,55.3,0,0,0,37
"6046",NA,"","Left Back","2015-01-31 19:11:00","2015-01-31 19:11:00",104.59,"Day 4","Full","SPI IQ Absolutes","First Team",0,0,6153.53,3075.44,2139.28,621.39,271.74,42.6,3.07,29.16,3.53,208,117.48,143.07,10.93,76.88,6.47,5.13,3.09,1.88,182,138,73,30,4,67,24,6,341.86,3964,1773,315,48,8,1,19,12,1.4,4.1,136,48.7,8.9,3.2,1.2,0.7,33.4,5.4,1267.1,7184,3385.1,1483.7,702.4,347.4,217.3,2345.4,100,0,749,22,22,2408.67,37
"6047",NA,"Warm Up","Left Back","2015-01-31 19:12:00","2015-01-31 19:12:00",6,"Day 4","Full","SPI IQ Absolutes","First Team",0,0,365.85,364.67,1.17,0,0,0,0,7.52,3.66,172,117.4,7.56,0.01,5.61,0.14,0.14,0.1,0,0,0,0,0,0,0,0,0,146.27,111,4,0,0,0,0,1,0,0,0,0,4.9,0,0,0,0,1.7,4.7,0,358.7,359.4,5,0,0,0,117.1,0,0,0,0,0,0,37
"6048",NA,"Passing Square","Left Back","2015-01-31 19:19:00","2015-01-31 19:19:00",20.5,"Day 4","Full","SPI IQ Absolutes","First Team",0,0,1380.08,559.82,779.65,40.61,0,0,0,15.8,4.04,183,121.79,30.96,0.48,15.75,2.05,1.68,0.5,0.03,4.9,65,17,2,0,7,1,0,40.55,1451,558,24,0,0,0,0,7,2,2.5,76,9.1,3.1,1,0.1,0,7.3,5.9,224.2,1562,644.7,505.3,189.5,31.7,3.1,510,58,0,344.8,3,3,300.96,37
"6049",NA,"SAQ Work","Left Back","2015-01-31 19:41:00","2015-01-31 19:41:00",11.67,"Day 4","Full","SPI IQ Absolutes","First Team",0,0,560.91,335.85,108.91,80.17,35.97,0,0,23.47,2.88,208,118.34,19.1,0.03,9.43,0.9,0.61,0.29,0.34,20.3,3,8,5,3,8,6,1,36.17,258,166,90,22,6,0,12,0,0,0,0,5.6,0.3,0.2,0.2,0.2,3.5,5,142.4,749,363.4,53.8,49.5,42.2,50.7,244.5,1,0,14.3,0,0,0,37
"6050",NA,"Passing & Finishing","Left Back","2015-01-31 19:58:00","2015-01-31 19:58:00",20.75,"Day 4","Full","SPI IQ Absolutes","First Team",0,0,1398.51,617.29,409.72,228.41,133.1,9.99,0,26.6,4.04,196,105.65,24.76,0.35,18.49,0.97,0.52,0.22,0.2,72.5,21,13,8,0,23,3,3,37.97,863,382,62,9,0,0,2,2,6.6,2.1,21,9.5,1.8,0.7,0.4,0.2,7.5,6,374.3,1610.5,706.8,314.7,185.3,136.6,52.5,525.8,9,0,111.6,4,4,400.51,37
"6051",NA,"9v9 2/3 Pitch","Left Back","2015-01-31 20:23:00","2015-01-31 20:23:00",16.75,"Day 4","Full","SPI IQ Absolutes","First Team",0,0,1957.08,764.87,781.66,272.2,102.67,32.62,3.07,29.16,7.01,198,129.5,36.62,0.06,10.26,1.83,1.89,1.8,0.91,84.3,45,33,15,1,29,14,2,66.97,1167,621,137,17,2,0,4,3,-2.6,3.7,39,10.8,3.2,1.2,0.5,0.3,10.8,10.8,521.8,2334.2,882.7,549.1,273.8,136.9,111,762.1,31,0,249.8,15,15,1707.71,37
"6052",NA,"","Left Back","2015-01-23 18:19:00","2015-01-23 18:19:00",90.55,"Day 3","Full","SPI IQ Absolutes","First Team",0,0,5781.3,3096.94,1556.15,944.57,138,35.72,9.92,30.2,3.83,192,138.93,153.62,23.6,41.8,6.02,7.97,7.14,4.02,199.1,87,39,14,2,57,11,0,158.96,4135,1528,257,18,3,0,5,17,-4.3,3.4,396,47.3,7.6,3.7,0.7,0.3,29.5,5.5,1252.8,6347.9,3265.8,1240.5,948.5,211.7,92.5,2072.4,56,0,461.7,24,24,2968.76,37
"6053",NA,"Passing Square","Left Back","2015-01-23 18:30:00","2015-01-23 18:30:00",15,"Day 3","Full","SPI IQ Absolutes","First Team",0,0,639.17,372.76,257.83,8.58,0,0,0,15.7,2.56,178,126.35,22.41,0,13.54,0.95,0.27,0.19,0.05,1,24,5,2,0,7,0,0,19.87,692,266,11,0,0,0,0,0,0,0,0,6.3,1.2,0.3,0.1,0,3.4,3.8,69.5,732.1,392.4,172.4,50.7,15.3,3.5,239,18,0,143.3,0,0,0,37
"6054",NA,"11v11 2-3rd pitch","Left Back","2015-01-23 18:46:00","2015-01-23 18:46:00",46,"Day 3","Full","SPI IQ Absolutes","First Team",0,0,3881.96,1635.81,1180.79,904.75,114.98,35.72,9.92,30.2,5.06,192,146.69,114.82,5.02,18.45,4.09,7.52,6.95,3.97,165.1,60,33,11,2,46,11,0,110.84,2383,1058,213,14,2,0,4,17,-4.3,3.4,396,25.2,5.3,3.2,0.6,0.3,20,7.3,1106.4,4311.9,1845.8,922,830.3,189.5,86.6,1407.7,37,0,305.9,23,23,2868.75,37
"6511",NA,"","Right Midfield","2015-05-04 19:36:00","2015-05-04 19:36:00",87.19,"Day 3","Full","7 ALI Wehaibi","First Team",0,0,3508.12,190.62,3317.51,0,0,0,0,24.62,2.41,163,125.61,83.81,56.1,21.35,7.75,1.62,0.38,0,0,0,47,16,0,13,1,0,66.83,3899,376,55,6,1,2,7,3,3.7,2,39,30.2,5.2,2,0.6,0.1,18,3.4,622.5,3876,1991.3,878.3,440.5,161.9,20,1026,0,0,0,0,0,0,41
"6512",NA,"Passing Drill","Right Midfield","2015-05-04 19:50:00","2015-05-04 19:50:00",14.33,"Day 3","Full","7 ALI Wehaibi","First Team",0,0,613.67,34.36,579.31,0,0,0,0,16.56,2.57,139,126.64,14.47,8.99,5.34,0,0,0,0,0,0,6,2,0,0,0,0,10.81,836,85,5,0,0,0,0,0,0,0,0,4.9,1.2,0.5,0.1,0,3.3,3.8,105.1,707.4,305.9,200.2,88.9,14.3,1.9,187.3,0,0,0,0,0,0,41
"6513",NA,"SAQ","Right Midfield","2015-05-04 20:05:00","2015-05-04 20:05:00",7,"Day 3","Full","7 ALI Wehaibi","First Team",0,0,235.48,24.61,210.87,0,0,0,0,15.12,2.02,160,121.56,6.85,5.92,0.96,0.02,0.03,0.08,0,0,0,4,3,0,1,0,0,5.11,116,38,15,0,0,0,0,0,0,0,0,3.1,0.2,0.1,0,0,1.2,2.9,25,259.3,175.8,33.3,15.7,9.3,0,68.6,0,0,0,0,0,0,41
"6514",NA,"Crossing and Finishing","Right Midfield","2015-05-04 20:13:00","2015-05-04 20:13:00",17.17,"Day 3","Full","7 ALI Wehaibi","First Team",0,0,1130.82,33.5,1097.32,0,0,0,0,22.03,3.95,163,135.92,20.28,4.01,6.4,4.97,1.49,0.3,0,0,0,22,3,0,6,0,0,20.2,1261,114,17,3,0,1,1,3,3.7,2,39,5.8,2.3,0.9,0.2,0,5.6,5.5,277.8,1214.8,438.2,412.6,220.9,54.4,2.5,321.6,0,0,0,0,0,0,41
"6515",NA,"Position Specific Training","Right Midfield","2015-05-04 20:35:00","2015-05-04 20:35:00",11,"Day 3","Full","7 ALI Wehaibi","First Team",0,0,430.76,26.08,404.68,0,0,0,0,24.62,2.35,147,128.48,11.44,5.44,4.36,1.19,0,0,0,0,0,5,3,0,4,0,0,6.79,461,40,5,1,0,0,1,0,0,0,0,3.8,0.5,0.2,0.2,0,2.4,3.6,95.1,511.9,247.9,84.2,36.3,50.2,8.5,135.5,0,0,0,0,0,0,41
"6516",NA,"Set Piece Practice","Right Midfield","2015-05-04 20:47:00","2015-05-04 20:47:00",12.5,"Day 3","Full","7 ALI Wehaibi","First Team",0,0,375.13,27.74,347.39,0,0,0,0,19.69,1.8,134,116.36,11.6,12.12,0.38,0,0,0,0,0,0,2,2,0,1,0,0,4.23,185,17,4,1,1,0,3,0,0,0,0,4.9,0.2,0.1,0,0,1.9,2.5,33.6,406.2,310.5,28.6,17,10.1,6.5,107.5,0,0,0,0,0,0,41
"6517",NA,"","Forward","2015-05-11 19:37:00","2015-05-11 19:37:00",88.32,"Day 2","Full","SPI IQ Absolutes","First Team",0,0,5516.72,2858.04,2511.11,123.02,24.54,0,0,23.22,3.75,171,127.74,168.94,3.33,63.33,12.77,7.83,1.06,0,21.4,170,60,9,0,50,8,1,71.89,7688,328,25,8,0,1,2,1,0.6,0,11,43,10.8,2.4,0.4,0.1,27.6,5.5,616.1,5943.4,3232.9,1652.3,477.5,106.8,31.8,2070.1,147,0,826.2,33,33,3642.68,41
"6518",NA,"Jogging","Forward","2015-05-11 19:43:00","2015-05-11 19:43:00",14.75,"Day 2","Full","SPI IQ Absolutes","First Team",0,0,1657.16,919.97,737.19,0,0,0,0,10.12,6.74,168,120.08,20.18,0,14.67,0.04,0.04,0.01,0,0,18,0,0,0,0,0,0,16.36,3453,2,0,0,0,0,0,0,0,0,0,10.9,3.7,0,0,0,7.3,8.3,1.6,1581.2,1133.2,521.9,1.6,0,0,550.7,11,0,73.1,11,11,1277.41,41
"6519",NA,"Passing Square","Forward","2015-05-11 20:09:00","2015-05-11 20:09:00",11.25,"Day 2","Full","SPI IQ Absolutes","First Team",0,0,963.2,342.78,611.43,8.98,0,0,0,14.87,5.14,156,140.8,28.33,0,6.43,4.82,0,0,0,1.1,53,24,1,0,9,0,0,14.84,1334,76,5,1,0,0,0,1,0.6,0,11,5.1,2.3,0.9,0.1,0,5,7.5,190.5,1086.1,390.4,377.4,169.7,20.3,0.5,378.3,51,0,279.6,6,6,625.48,41
"6520",NA,"Small Sided Game Att v Def 3 Goals","Forward","2015-05-11 20:22:00","2015-05-11 20:22:00",13.5,"Day 2","Full","SPI IQ Absolutes","First Team",0,0,1146.53,496.53,567.75,62.15,20.1,0,0,23.22,5.1,171,147.32,47.33,0,5.47,2.17,4.81,1.05,0,13.1,48,19,2,0,20,5,1,20.57,1384,131,9,2,0,1,1,0,0,0,0,7.3,2.2,0.8,0.2,0,5.9,7.3,222.4,1273.3,565.1,356.3,156.9,52.9,12.6,443.5,43,0,237.3,7,7,801.82,41
"6521",NA,"6v6 1 Floater Small Pitch","Forward","2015-05-11 20:37:00","2015-05-11 20:37:00",14.17,"Day 2","Full","SPI IQ Absolutes","First Team",0,0,1276.37,652.06,567.98,51.89,4.44,0,0,20.45,5.41,167,148.67,44.77,0,5.58,5.63,2.96,0,0,7.2,49,17,6,0,21,3,0,18.43,1375,116,10,4,0,0,1,0,0,0,0,9.3,2.3,0.7,0.1,0.1,6.6,7.7,192.9,1417.9,710.3,369.1,140.7,33.7,18.6,493.9,42,0,232.3,9,9,937.79,41
"6522",NA,"","Right Midfield","2015-05-18 18:13:00","2015-05-18 18:13:00",69.79,"Day 3","Full","7 ALI Wehaibi","First Team",0,0,2938.96,232.17,2687.98,18.81,0,0,0,28.55,2.53,0,0,0,69.79,0,0,0,0,0,1.2,1,24,10,1,11,0,1,50.62,3898,279,32,5,0,0,4,1,2.2,0,14,30.7,4.6,1.2,0.4,0.1,15.8,3.8,387.5,3404.1,1848.1,672,253.6,105.7,28.2,901.1,0,0,21.3,9,9,1125.56,41
