"","Session","Drill","Position","Date","Start.Time","Duration","Day.Code","Participation","Zone","Squad","HR.Training.Effect","Session.RPE","Distance","Distance.Zone.1","Distance.Zone.2","Distance.Zone.3","Distance.Zone.4","Distance.Zone.5","Distance.Zone.6","Max.Speed","Avg.Speed","Max.HR","Avg.HR","HR.Exertion","Time.in.HR.Zone.1","Time.in.HR.Zone.2","Time.in.HR.Zone.3","Time.in.HR.Zone.4","Time.in.HR.Zone.5","Time.in.HR.Zone.6","Speed.Exertion","Sprint.Count","Accelerations.Zone.1","Accelerations.Zone.2","Accelerations.Zone.3","Decelerations.Zone.1","Decelerations.Zone.2","Decelerations.Zone.3","New.Bodyload","Impacts.Zone.1","Impacts.Zone.2","Impacts.Zone.3","Impacts.Zone.4","Impacts.Zone.5","Impacts.Zone.6","Collisions","Running.Series","Running.Imbalance","Running.Imbalance.Standard.Deviation","Running.Symmetry.Footstrikes","Metabolic.Load.Time.Zone.1","Metabolic.Load.Time.Zone.2","Metabolic.Load.Time.Zone.3","Metabolic.Load.Time.Zone.4","Metabolic.Load.Time.Zone.5","Metabolic.Load..relative.","Metabolic.Power.Average","High.Metabolic.Power.Distance","Equivalent.Distance","Metabolic.Load.Distance.Zone.1","Metabolic.Load.Distance.Zone.2","Metabolic.Load.Distance.Zone.3","Metabolic.Load.Distance.Zone.4","Metabolic.Load.Distance.Zone.5","Metabolic.Load..absolute.","Repeat.Sprints","Sprint.Max.Acceleration","Sprint.Total.Distance","Work.Rate.Interval.Count","Work.Rate.Interval.Duration","Work.Rate.Interval.Distance","Name"
"7464","2015-10-26","Possession 4v4 Transition","Forward","2015-10-26 18:51:00","2015-10-26 18:51:00",13,"Day 2","Full","SPI IQ Absolutes","",0,0,1142.52,556.14,524.05,62.33,0,0,0,18.79,5.27,166,137.79,35.49,0,7.36,2.98,2.66,0,0,7,33,19,5,0,29,1,0,36.62,1098,298,58,4,1,0,3,1,3.2,0,12,7.4,2.2,0.8,0.2,0.1,6,7.7,212,1301.6,579.6,347.5,160.2,37.5,14.3,539.8,26,0,179.2,8,8,813.48,48
"7465","2015-10-26","1v1","Forward","2015-10-26 19:07:00","2015-10-26 19:07:00",6.83,"Day 2","Full","SPI IQ Absolutes","",0,0,250.59,130.79,41.16,38.16,36.1,4.39,0,27.32,2.2,162,120.98,11.32,0,6.13,0.53,0.18,0,0,17.2,1,2,3,0,4,1,1,15.44,91,47,26,4,3,3,3,0,0,0,0,1.9,0.2,0.1,0.1,0.1,1.4,3.4,73.5,300.8,139.8,37.1,28.8,21.8,22.9,124.8,0,0,6.1,0,0,0,48
"7466","2015-10-26","2 Att v 1 Def","Forward","2015-10-26 19:14:00","2015-10-26 19:14:00",5.67,"Day 2","Full","SPI IQ Absolutes","",0,0,366.8,185.09,61.47,49.64,49.7,20.89,0,27.94,3.88,159,134.12,11.63,0,5.11,0.45,0.1,0,0,31.7,2,5,2,0,2,3,0,12.59,157,53,30,7,1,0,5,0,0,0,0,2.5,0.3,0.2,0.1,0.1,2.1,6,116.4,442.4,197.5,52.2,43.4,29.5,43.5,183.5,0,0,15.3,0,0,0,48
"7467","2015-10-26","3 Att v 2 Def","Forward","2015-10-26 19:20:00","2015-10-26 19:20:00",6,"Day 2","Full","SPI IQ Absolutes","",0,0,445.14,264.23,90.24,66.65,24.02,0,0,22.64,4.45,168,142.43,16.47,0,3.98,1.33,0.6,0.09,0,15.1,4,4,2,0,4,3,1,16.39,209,63,21,2,3,2,5,0,0,0,0,3.7,0.4,0.2,0.1,0,2.3,6.5,97.8,504.3,274.7,71.3,51,30.7,16.1,209.1,1,0,14.6,0,0,0,48
"7468","2015-10-26","3v3 With GKs and wall passes","Forward","2015-10-26 19:29:00","2015-10-26 19:29:00",14.25,"Day 2","Full","SPI IQ Absolutes","",0,0,563.71,207.45,219.6,109.09,27.57,0,0,24.05,2.37,186,137.83,51.2,0,8.93,0.83,0.65,1.8,2.04,20.7,9,13,6,1,19,3,3,37.4,462,168,50,8,6,5,9,1,-0.6,0,10,2.7,0.8,0.4,0.2,0.1,3.3,3.8,187.9,701.7,232.7,141.7,99.4,58.1,30.5,291,6,0,41.4,3,3,368.29,48
"7469","2015-10-26","1/2 Pitch Circuit Running","Forward","2015-10-26 19:58:00","2015-10-26 19:58:00",5.25,"Day 2","Full","SPI IQ Absolutes","",0,0,567.07,100.91,60.89,114.1,266.77,24.4,0,26.1,6.48,174,154.93,23.63,0,0.94,1.36,1.64,1.31,0,109.2,0,4,6,0,10,0,0,15.19,236,147,34,1,0,0,0,8,5.3,1.9,127,1.6,0.3,0.5,0.3,0.2,3.1,9.9,352.6,669.3,133.2,79.7,185,118.8,48.8,277.6,0,0,0,5,5,531.48,48
"7470","2015-11-02","","Forward","2015-11-02 18:31:00","2015-11-02 18:31:00",79.67,"Day 2","Full","SPI IQ Absolutes","",0,0,4409.94,2814.81,1393.08,189.21,12.84,0,0,21.49,3.32,174,113.54,110.6,7.85,65.84,3.94,1.17,0.72,0,25.1,97,67,8,0,76,13,1,130.68,301,93,53,38,21,25,24,0,0,0,0,42.8,5.7,2.3,0.7,0.1,23,4.8,651.6,4957.3,2872.7,866.1,461.3,165,25.3,2055.8,65,0,430.8,13,13,1332.72,48
"7471","2015-11-02","Handball 9v9 in 25x40","Forward","2015-11-02 18:47:00","2015-11-02 18:47:00",10.33,"Day 2","Full","SPI IQ Absolutes","",0,0,669.45,496.53,152.43,20.5,0,0,0,17.35,3.89,123,104.91,10.52,0,10.33,0,0,0,0,2.3,14,5,2,0,9,0,0,18.03,40,11,5,4,1,3,3,0,0,0,0,7.8,0.9,0.2,0.1,0,3.5,5.6,60.7,746.7,483.7,120.8,37.4,20.5,2.8,309.7,9,0,52.6,0,0,0,48
"7472","2015-11-02","1 Touch 9v9 in 30x40","Forward","2015-11-02 18:58:00","2015-11-02 18:58:00",10.25,"Day 2","Full","SPI IQ Absolutes","",0,0,790.52,516.81,262.13,11.58,0,0,0,17.6,4.63,143,120.91,15,0,10.25,0,0,0,0,1.3,21,13,2,0,20,1,0,22.47,59,16,13,5,4,3,2,0,0,0,0,7.5,1.1,0.5,0.1,0,4.2,6.8,115.4,905.8,505.4,165.2,87.7,22.1,5.5,375.6,15,0,97.5,1,1,100.09,48
"7473","2015-11-02","2 Touch 9v9 in Half Pitch","Forward","2015-11-02 19:10:00","2015-11-02 19:10:00",12,"Day 2","Full","SPI IQ Absolutes","",0,0,1036.34,604.89,358.04,73.42,0,0,0,19.55,5.18,156,134.25,25.36,0,10.49,1.51,0,0,0,8,20,19,3,0,15,9,0,34.38,64,24,20,16,6,7,6,0,0,0,0,8.8,1.3,0.7,0.2,0,5.4,7.5,196.4,1170.4,626.8,210,140,47.1,9.3,485.4,8,0,83.9,3,3,301.1,48
"7474","2015-11-02","2 Touch Centre Free Wide 9v9 in Half Pitch","Forward","2015-11-02 19:24:00","2015-11-02 19:24:00",16.58,"Day 2","Full","SPI IQ Absolutes","",0,0,1538.23,831.49,610.18,83.72,12.84,0,0,21.49,5.57,174,134.17,38.92,0,12.73,2.2,0.93,0.72,0,13.5,42,30,1,0,31,3,1,44.91,125,40,15,12,10,7,11,0,0,0,0,12.1,2.2,0.9,0.3,0,7.9,7.9,275.6,1703.5,907.1,351.7,192.7,75.3,7.7,706.5,33,0,196.8,8,8,831.8,48
"7475","2015-11-03","","Forward","2015-11-03 18:34:00","2015-11-03 18:34:00",52.24,"Day 3","Full","SPI IQ Absolutes","",0,0,3885.33,2164.62,1411.48,250.51,39.94,15.52,3.25,29.27,4.46,176,133.67,128.71,0,35.55,9.79,4.09,2.7,0,53,103,47,7,2,51,13,2,109.71,3003,832,182,20,2,0,11,2,3,1.2,25,32.2,6.2,2.1,0.6,0.2,20.4,6.5,642.4,4391.7,2247.5,978.1,430.6,148.9,62.9,1821.3,77,0,535.5,20,20,2103.68,48
"7476","2015-11-03","Free Play Ball between 3","Forward","2015-11-03 18:34:00","2015-11-03 18:34:00",13.74,"Day 3","Full","SPI IQ Absolutes","",0,0,872.72,508.43,309.83,54.46,0,0,0,19.12,3.81,145,118.36,19.64,0,13.74,0,0,0,0,5.9,24,9,0,0,8,0,0,27.09,790,202,54,5,0,0,1,0,0,0,0,8.4,1.5,0.5,0.1,0,4.6,5.5,123.7,980.3,503.7,239.6,100.9,22.8,0,406.5,19,0,135.7,2,2,200.46,48
"7477","2015-11-03","4 Goals 18yrd to Half Way","Forward","2015-11-03 18:55:00","2015-11-03 18:55:00",12,"Day 3","Full","SPI IQ Absolutes","",0,0,1264.25,606.32,571.39,73.97,12.57,0,0,21.38,6.32,164,144.49,35.05,0,5.58,5.24,1.17,0,0,12.6,38,17,3,0,17,6,0,30.91,1068,264,38,4,0,0,0,1,4,0,15,7.9,2.4,0.8,0.2,0,6.4,8.9,221.9,1385.9,657.5,382,161.1,50.4,10.5,574.8,30,0,184.7,9,9,979.71,48
"7478","2015-11-03","3 Zone 75 Yard Pitch Middle Free 1 Touch End zones","Forward","2015-11-03 19:08:00","2015-11-03 19:08:00",13.85,"Day 3","Full","SPI IQ Absolutes","",0,0,1334.03,740.87,439,108.02,27.37,15.52,3.25,29.27,5.78,176,153.88,57.44,0,3.69,4.54,2.92,2.7,0,33,34,18,3,2,22,7,2,35.51,760,239,62,11,2,0,8,0,0,0,0,10.6,1.6,0.6,0.3,0.1,7.1,8.5,255.6,1528.5,802.9,271.1,135.5,71.3,48.8,633.9,24,0,178.1,9,9,924.03,48
"7479","2015-11-03","11 v 11 75yrd Pitch","Forward","2015-11-03 19:24:00","2015-11-03 19:24:00",2.03,"Day 3","Full","SPI IQ Absolutes","",0,0,178.13,82.54,81.53,14.06,0,0,0,18.11,5.26,140,125.08,3.3,0,2.03,0,0,0,0,1.5,6,3,1,0,4,0,0,3.55,138,33,4,0,0,0,0,1,1.6,0,10,1.2,0.4,0.1,0,0,1,7.8,34.6,204.6,84.8,58,28.9,2.1,3.6,84.9,4,0,33.6,0,0,0,48
"7480","2015-11-12","","Forward","2015-11-12 17:06:00","2015-11-12 17:06:00",72.43,"Day 1","Full","SPI IQ Absolutes","",0,0,3437.95,1972.5,1314.61,122.68,28.15,0,0,22.68,2.85,186,120.87,160.69,0.6,56.14,3.34,4.13,3.7,3.19,22.6,81,33,15,1,61,11,1,125.36,4076,630,156,32,7,7,24,0,0,0,0,28.6,6.1,1.6,0.3,0.2,18.1,4.3,459.5,3899.6,2070.1,887.8,316.4,82.9,60.2,1617.2,53,0,407.8,15,15,1635.05,48
"7481","2015-11-12","Jogging","Forward","2015-11-12 17:06:00","2015-11-12 17:06:00",8.07,"Day 1","Full","SPI IQ Absolutes","",0,0,792.15,516.33,275.82,0,0,0,0,10.48,5.89,118,102.26,7.91,0,8.07,0,0,0,0,0,2,0,0,0,0,0,0,13.38,1785,56,0,0,0,0,0,0,0,0,0,5.1,1.7,0,0,0,3.5,7.4,0,761.4,558.9,231.2,0,0,0,315.8,0,0,37.8,6,6,661.42,48
"7482","2015-11-12","5v2 10x10","Forward","2015-11-12 17:26:00","2015-11-12 17:26:00",11.33,"Day 1","Full","SPI IQ Absolutes","",0,0,327.61,270.15,57.45,0,0,0,0,13.21,1.73,144,112.56,14.05,0,11.33,0,0,0,0,0,6,1,0,0,2,0,0,16.56,420,74,25,4,0,2,1,0,0,0,0,5.2,0.5,0.1,0,0,2,3,27.4,434.9,228.7,62.4,21.9,4.8,0.7,180.4,1,0,18.2,0,0,0,48
"7483","2015-11-12","2v2s with GKs - 2 Def Working 1 min","Forward","2015-11-12 17:42:00","2015-11-12 17:42:00",17.83,"Day 1","Full","SPI IQ Absolutes","",0,0,1001.79,539.67,374.82,70.87,16.42,0,0,22.68,3.37,172,140.32,51.57,0,11.64,1.98,2.83,1.39,0,13.1,27,17,7,0,27,7,0,46.76,688,219,63,13,5,4,13,0,0,0,0,8.1,1.4,0.7,0.2,0.1,5.6,5.2,220.6,1200.8,569.1,207.7,146.7,42.5,31.4,498,14,0,110.2,2,2,200.48,48
"7484","2015-11-12","4v4 with Corner Passes","Forward","2015-11-12 18:03:00","2015-11-12 18:03:00",11,"Day 1","Full","SPI IQ Absolutes","",0,0,833.95,317.8,452.61,51.81,11.73,0,0,22.61,4.55,186,148.51,54.45,0,4.8,0.66,0.42,2.04,3.08,9.5,36,16,8,1,32,4,1,37.46,734,236,58,10,1,1,5,0,0,0,0,4.5,1.6,0.7,0.1,0.1,4.6,7,204.9,990.7,378.5,248.3,141.2,35.6,28.1,410.9,32,0,157.6,6,6,692.01,48
"7485","2015-11-14","","Forward","2015-11-14 16:58:00","2015-11-14 16:58:00",70.24,"Day 3","Full","SPI IQ Absolutes","",0,0,5440.41,2722.38,2055.82,488.52,104.86,57.24,11.59,30.2,4.65,188,132.88,209.64,0,42.51,12.3,7.17,4.98,3.28,132.4,132,68,22,2,99,19,4,158.28,3876,1111,226,49,9,6,34,10,2.7,6.8,111,38.1,8.4,3.3,0.9,0.4,28.6,6.8,1098.5,6168.4,2935.1,1390.5,720.5,230.5,147.5,2558.1,101,0,673,29,29,3182.83,48
"7486","2015-11-14","6 Goals Half Way to 18 Yard Box","Forward","2015-11-14 17:14:00","2015-11-14 17:14:00",12.5,"Day 3","Full","SPI IQ Absolutes","",0,0,1265.7,634.14,495.67,135.89,0,0,0,19.73,6.08,169,148.27,40.56,0,5.34,4.68,2.34,0.14,0,15.1,29,19,7,0,32,4,1,39.92,1076,300,70,9,0,0,6,3,-2.6,4.1,32,8.2,2.3,0.8,0.3,0.1,6.8,9,247.7,1461.1,644.1,366.1,161,66.5,20.2,605.9,21,0,137.1,6,6,628.46,48
"7487","2015-11-14","11 v 11 2 Touch 75 Yard Pitch","Forward","2015-11-14 17:30:00","2015-11-14 17:30:00",12.58,"Day 3","Full","SPI IQ Absolutes","",0,0,1356.62,544.77,609.26,154.2,46.99,1.4,0,25.7,6.47,172,144.66,37.38,0,7.11,2.91,2.34,0.22,0,31.5,32,23,3,0,25,2,1,35.4,927,319,46,8,0,1,4,4,2.3,3.8,41,7.8,2.1,1.1,0.3,0.1,7,9.3,350.4,1504.3,639.1,365.2,249.3,68.9,32.2,623.8,25,0,178.4,9,9,1042.8,48
"7488","2015-11-14","11 v 11 75yrd Pitch","Forward","2015-11-14 17:46:00","2015-11-14 17:46:00",12.83,"Day 3","Full","SPI IQ Absolutes","",0,0,1527.15,635.39,600.28,166.18,57.87,55.84,11.59,30.2,7.14,188,165.1,80.01,0,1.62,1.85,1.99,4.3,3.07,82.3,45,20,9,2,30,10,2,52.41,1093,345,76,18,4,5,9,1,15.6,0,12,8.5,2.4,1,0.2,0.2,8.4,10.8,385,1798.4,727.1,411.6,221.3,75,88.6,745.8,37,0,216.4,12,12,1377.42,48
"7489","2015-11-25","","Forward","2015-11-25 18:24:00","2015-11-25 18:24:00",91.82,"Day 2","Full","SPI IQ Absolutes","",0,0,4199.25,2300.85,1744.36,136.89,15.75,1.4,0,25.34,2.74,178,116.46,169.77,0,79.72,4.01,4.45,3.39,0.25,20.8,144,46,3,0,59,10,0,94.54,3556,443,79,19,6,2,16,1,-1.1,0,10,36.2,7.8,2.2,0.4,0.1,21.7,3.9,546.7,4666.1,2411.8,1217.7,439.2,89.6,17.9,1935.1,107,0,815.3,10,10,1053.12,48
"7490","2015-11-25","Passing Drill Y","Forward","2015-11-25 18:51:00","2015-11-25 18:51:00",12.17,"Day 2","Full","SPI IQ Absolutes","",0,0,852.48,369.24,478.93,4.31,0,0,0,15.73,4.2,132,114.91,15.68,0,12.17,0,0,0,0,0.5,45,7,0,0,3,1,0,14.33,955,65,7,1,0,0,0,0,0,0,0,5.7,2.4,0.4,0,0,4.3,5.9,68.4,921.7,412,367.2,65.8,2.6,0,382.2,43,0,312.4,0,0,0,48
"7491","2015-11-25","3 Colour Possession","Forward","2015-11-25 19:05:00","2015-11-25 19:05:00",14.5,"Day 2","Full","SPI IQ Absolutes","",0,0,1428.96,675.3,680.25,56.27,15.75,1.4,0,25.34,5.91,178,153.92,63.24,0,4.52,2.5,4.18,3.05,0.25,11.8,53,18,3,0,32,5,0,32.79,1370,198,32,2,3,0,6,1,-1.1,0,10,9.2,2.9,0.9,0.2,0,7.4,8.5,243,1586.6,717.9,462.5,181.8,45.6,15.6,658,46,0,248.9,9,9,938.41,48
"7492","2015-11-25","Pattern of Play Crossing and Finishing","Forward","2015-11-25 19:24:00","2015-11-25 19:24:00",29.17,"Day 2","Full","SPI IQ Absolutes","",0,0,1322.85,700.68,545.86,76.31,0,0,0,19.4,2.72,154,131.12,54.61,0,27.91,1.26,0,0,0,8.5,42,20,0,0,22,4,0,36.45,958,160,35,13,3,1,10,0,0,0,0,11.4,2.2,0.9,0.2,0,7,4,227.3,1498.2,747.4,341.6,183.6,41.4,2.3,621.3,16,0,223.7,0,0,0,48
"7493","2015-11-26","","Forward","2015-11-26 18:55:00","2015-11-26 18:55:00",77.75,"Day 3","Full","SPI IQ Absolutes","",0,0,4640.58,2725.13,1496.63,339.06,75.47,4.3,0,25.92,3.58,188,131.49,193.36,0,58.42,8.62,4.61,4.05,2.05,63,85,58,16,3,66,18,3,129.18,3988,779,159,31,9,4,20,1,6.7,0,10,40.2,7,2.3,0.7,0.4,24.9,5.3,763.9,5354.2,2762.6,1086.5,477.1,174.5,112.3,2220.4,52,0,429.5,17,17,1754.26,48
"7494","2015-11-26","Ball Juggling Relay","Forward","2015-11-26 19:05:00","2015-11-26 19:05:00",4.75,"Day 3","Full","SPI IQ Absolutes","",0,0,453.03,179.19,213.06,60.78,0,0,0,18.9,5.72,171,148.26,17.98,0,1.9,0.94,1.11,0.8,0,6.6,18,10,1,0,10,0,0,15.05,511,90,18,1,2,0,2,1,6.7,0,10,2.5,0.9,0.3,0.1,0,2.5,8.7,106.7,535.9,200.6,143,67,30.1,9.6,222.3,14,0,82.1,3,3,326.66,48
"7495","2015-11-26","3 Colour Possession - 2 Corridors","Forward","2015-11-26 19:16:00","2015-11-26 19:16:00",14.42,"Day 3","Full","SPI IQ Absolutes","",0,0,919.55,679.93,232.18,7.44,0,0,0,15.26,3.83,167,136.41,32.8,0,11.26,2.57,0.58,0,0,0.9,12,10,1,0,11,2,0,22.34,1039,147,20,6,0,0,1,0,0,0,0,9.6,1.6,0.4,0.1,0,4.9,5.6,93.7,1052.1,615.6,200.7,74.9,18.1,0.7,436.3,3,0,66.2,1,1,100.03,48
"7496","2015-11-26","Attack v Defence Half Pitch 3 Teams","Forward","2015-11-26 19:34:00","2015-11-26 19:34:00",22,"Day 3","Full","SPI IQ Absolutes","",0,0,1653.39,683.68,649.49,240.45,75.47,4.3,0,25.92,4.51,188,146.36,84.38,0,11.38,3.29,2.43,2.84,2.05,52.2,33,28,12,2,32,13,3,50.87,975,334,80,13,6,1,6,0,0,0,0,9.9,2.3,1.2,0.4,0.3,9.1,6.9,442.5,1956.4,776.2,431.1,258,96.3,88.1,811.3,24,0,161.3,10,10,1024.22,48
"7497","2015-11-26","Pressing High Half Pitch","Forward","2015-11-26 20:00:00","2015-11-26 20:00:00",6,"Day 3","Full","SPI IQ Absolutes","",0,0,287.07,153.3,115.99,17.78,0,0,0,19.3,2.87,171,121.23,10.53,0,5.25,0.34,0.16,0.24,0,1.9,10,3,1,1,5,2,0,8.27,206,39,18,3,0,0,2,0,0,0,0,2.3,0.5,0.1,0.1,0,1.6,4.3,46.5,335.6,163,77,25.5,12.9,8.2,139.2,8,0,56.4,1,1,100.07,48
"7498","2015-12-01","","Forward","2015-12-01 18:35:00","2015-12-01 18:35:00",77.04,"Day 2","Full","SPI IQ Absolutes","",0,0,4800.98,2169.4,1337.66,1030.04,242.94,20.94,0,27.47,3.74,178,134.11,216.87,0.3,41.59,11.83,13.51,7.2,0.09,199.8,58,56,9,3,43,23,5,181.72,2864,996,239,66,18,14,37,10,5.2,3.6,146,34.8,5.6,3.3,1.2,0.3,25.6,5.7,1305.9,5521,2414.6,1067.1,841.7,355,109.1,2289.6,29,0,347.9,34,34,3685.46,48
"7499","2015-12-01","SAQ Finishing From Right -  Half Way Start - Shape Passing","Forward","2015-12-01 18:54:00","2015-12-01 18:54:00",11.5,"Day 2","Full","SPI IQ Absolutes","",0,0,815.91,194.07,378.08,173.06,49.76,20.94,0,27.47,4.26,172,135.57,32.19,0,6.87,2.22,1.73,0.68,0,45.1,15,8,1,2,8,6,0,45.68,725,248,62,15,4,4,6,4,3.9,1.2,70,3,1.6,0.6,0.3,0.1,4.4,6.3,260.9,943.4,249.9,304,151.2,78.2,31.5,391.2,9,0,126.8,6,6,601.5,48
"7500","2015-12-01","SAQ Finishing From Left -  Half Way Start - Shape Heading","Forward","2015-12-01 19:08:00","2015-12-01 19:08:00",7.17,"Day 2","Full","SPI IQ Absolutes","",0,0,526.46,150.75,223.8,107.64,44.28,0,0,24.66,4.41,167,140.23,21.2,0,3.71,1.33,2.12,0,0,24.9,9,7,1,1,5,1,1,36.3,468,139,33,10,4,6,5,3,6.3,6,41,2.3,0.9,0.4,0.1,0.1,2.8,6.5,172.6,600,195.2,157.6,110.6,43,19,248.8,5,0,73.4,4,4,400.57,48
"7501","2015-12-01","Crossing and Finishing 2 Goals 6 Att Work","Forward","2015-12-01 19:19:00","2015-12-01 19:19:00",28.42,"Day 2","Full","SPI IQ Absolutes","",0,0,3012.08,1386.58,727.26,749.34,148.91,0,0,23.94,6.36,178,156.41,127.17,0,5.64,7.64,8.82,6.22,0.09,129.8,33,41,7,0,30,16,4,90.45,1367,570,131,39,9,4,23,3,6.4,1.4,35,18.9,2.9,2.2,0.8,0.2,15.4,9,870.1,3312.4,1560.4,578.6,577.5,233.9,58.7,1373.7,15,0,147.2,23,23,2583.28,48
"7502","2015-12-02","","Forward","2015-12-02 19:06:00","2015-12-02 19:06:00",68.87,"Day 3","Full","SPI IQ Absolutes","",0,0,4091.64,2092.19,1349.92,512.41,132.88,4.25,0,26.28,3.56,188,137.95,217.31,5.46,37.65,7.17,5.24,7.25,5.85,100.3,81,64,26,3,70,29,2,158.08,3204,855,235,54,14,10,34,2,-1.7,5.3,23,32.3,5.3,2.4,1.1,0.5,22.8,5.6,970.5,4910.8,2230.9,866.9,526.4,298.3,145.8,2036.6,49,0,414.7,16,16,1641.42,48
"7503","2015-12-02","Ball Juggling Relay","Forward","2015-12-02 19:07:00","2015-12-02 19:07:00",6.5,"Day 3","Full","SPI IQ Absolutes","",0,0,394.68,175.72,203.44,15.52,0,0,0,16.24,3.64,163,120.33,12.98,0.16,4.29,1.53,0.53,0,0,1.8,19,5,1,0,9,0,0,9.78,435,60,11,1,0,0,0,0,0,0,0,2.6,0.9,0.3,0,0,2,5.2,62.1,435.1,194.4,136.5,51.9,10.2,0,180.5,14,0,103.9,0,0,0,48
"7504","2015-12-02","5v2 10x10","Forward","2015-12-02 19:14:00","2015-12-02 19:14:00",17.2,"Day 3","Full","SPI IQ Absolutes","",0,0,881.7,616.73,260.91,4.06,0,0,0,14.83,3.08,157,118.33,21.07,5.26,10.28,1.66,0,0,0,0.5,23,5,1,0,5,2,0,31.03,873,201,36,13,1,1,9,1,4.4,0,10,10,1.4,0.4,0.1,0,4.8,4.7,91.1,1036,580.5,199.5,73,16.3,1.7,429.6,14,0,110.4,2,2,200.65,48
"7505","2015-12-02","Attacking Transition 3v2 - 75yard pitch narrow","Forward","2015-12-02 19:33:00","2015-12-02 19:33:00",16.33,"Day 3","Full","SPI IQ Absolutes","",0,0,943.71,309.19,321.63,251.38,61.51,0,0,24.23,3.47,188,150.63,74.13,0,7.43,1.15,1.93,3.58,2.24,46.7,10,20,13,2,24,14,1,48.47,650,256,89,10,7,3,7,0,0,0,0,4.9,0.9,0.6,0.5,0.3,5.8,5.9,372.1,1252.2,392.2,176,153.9,135.7,82.5,519.3,3,0,50.6,6,6,625.8,48
"7506","2015-12-02","11 v 11 2 Touch Central Free Wide - 75tard pitch","Forward","2015-12-02 19:52:00","2015-12-02 19:52:00",15.25,"Day 3","Full","SPI IQ Absolutes","",0,0,1275.91,590.66,423.14,186.48,71.37,4.25,0,26.28,5.02,188,158.74,85.46,0,3.73,1.66,2.58,3.67,3.61,45.3,23,24,8,1,23,10,1,49.72,900,252,76,27,2,5,12,0,0,0,0,8.1,1.6,0.8,0.4,0.2,7.1,7.7,348.1,1521.7,648.8,275.3,189.5,102.5,56.2,631.1,16,0,124.1,7,7,755.26,48
"7507","2015-12-03","","Forward","2015-12-03 19:02:00","2015-12-03 19:02:00",64.05,"Day 4","Full","SPI IQ Absolutes","",0,0,3587.8,2155.47,1115.31,271.05,43.13,2.82,0,25.96,3.36,186,127.61,180.82,0.05,41.37,4.88,6.4,4.68,4.75,45,82,49,6,3,70,11,4,144.67,2770,610,142,28,7,3,38,1,1.3,0,15,32.4,5.1,1.9,0.6,0.2,19.2,5.2,606.4,4132.7,2180.1,780.8,391.8,152.4,62.3,1713.9,52,0,361.5,14,14,1514.63,48
"7508","2015-12-03","5v2 10x10","Forward","2015-12-03 19:15:00","2015-12-03 19:15:00",12.25,"Day 4","Full","SPI IQ Absolutes","",0,0,493.54,392.98,100.56,0,0,0,0,13.75,2.42,153,120.84,18.88,0,11.47,0.78,0,0,0,0,13,6,0,0,10,0,0,16.5,526,93,16,3,0,1,4,0,0,0,0,6.4,0.8,0.2,0.1,0,2.8,3.9,46,609.8,339.2,100.2,34.1,11.2,0.7,252.9,7,0,46.6,0,0,0,48
"7509","2015-12-03","11 v 11 1 Touch Small Pitch","Forward","2015-12-03 19:29:00","2015-12-03 19:29:00",5.75,"Day 4","Full","SPI IQ Absolutes","",0,0,474.81,299.65,157.4,17.76,0,0,0,18.14,4.95,169,148.01,19.44,0,2.76,1.12,1.43,0.44,0,2,13,9,2,0,14,1,1,11.96,420,83,13,3,0,1,2,0,0,0,0,4,0.8,0.3,0.1,0,2.6,7.4,73.9,550.3,283.9,113.1,53.3,15.9,4.6,228.2,8,0,52.3,1,1,100.42,48
"7510","2015-12-03","11 v 11 2 Touch Half Pitch Narrow","Forward","2015-12-03 19:36:00","2015-12-03 19:36:00",9.5,"Day 4","Full","SPI IQ Absolutes","",0,0,933.6,495.38,340.96,79.69,14.74,2.82,0,25.96,5.9,186,168.8,64.65,0,0.6,0.83,2.58,2.35,3.15,14.9,22,15,2,3,25,7,1,28.89,615,159,55,8,2,0,5,0,0,0,0,7,1.1,0.6,0.2,0.1,5.2,9.2,209.3,1125.9,538.8,181.7,118.7,54.4,36.1,466.9,15,0,89,5,5,509.62,48
"7511","2015-12-03","11 v 11 2/3 Pitch","Forward","2015-12-03 19:47:00","2015-12-03 19:47:00",10.33,"Day 4","Full","SPI IQ Absolutes","",0,0,969.21,422.2,354.28,164.33,28.39,0,0,23.4,5.63,183,147.87,42.2,0,4.59,1.6,1.38,1.75,1.02,27,24,19,2,0,19,3,2,28.14,650,166,52,11,2,0,7,0,0,0,0,6.1,1.4,0.7,0.2,0.1,5.1,8.2,255.2,1091.4,476.5,235.1,164.9,69.6,20.7,452.6,16,0,108.6,6,6,678.33,48
"7512","2015-12-08","","Forward","2015-12-08 17:26:00","2015-12-08 17:26:00",76.43,"Day 2","Full","SPI IQ Absolutes","",0,0,3354.83,1997.39,944.44,289.99,78.29,38.16,6.56,29.88,2.63,160,109.6,100.09,0,73.83,2.4,0.21,0,0,85.4,59,36,13,1,46,13,5,159.42,2341,453,161,39,10,6,30,0,0,0,0,31.7,4.2,1.6,0.6,0.4,18.5,4,634.8,3982.9,2031.3,665.1,351,159.7,124,1651.7,27,0,310.5,2,2,200.06,48
